,,,,第一次测试前:第一眼就喜欢当然要义无反顾的支持。希望不要让人失望吧。玩过好多游戏，都是期待很高，落差很大，当然也不乏优秀的作品。-----------这是第一次测试的:很可惜，没能第一时间体验到游戏，是挺失望的，当时预约填问卷的时候好像关注就几千，现在预约有15万了，也是没抽到资格。觉得辜负了自己一片真心，到时候会关注一下b站等游戏资讯。等体验到会再改评价的。努力做吧！-.--.--.--.--.--.--.--.--.--.-本来以为没能体验，然后测试开服四天了，突然官方发站内信邀请了。也是如愿以偿体检了游戏。目前主要是单机模式，除了一遍遍的重复周目有些繁琐外，其他的体验是比较良好的。根据自己的选择，走不同的路线。个人还是推荐关键节点提示或者保存什么的，不然一遍遍太繁琐。人物技能随机学习，导致后面好多人学不了技能了，有删技能等等就更好了。人物克制等等比较离谱。对面弓兵打盾兵上，盾都不掉血，其他克制是一下秒杀。压制很明显。画风像素风，我个人很喜欢，包括技能画面什么的。这些以后也是可以优化的。大的整体很好。目前在体验，感觉很喜欢，推荐战旗玩家玩一玩。-----------------------------------第二次测试:开始有了变化，加入的“信标”等来控制结局。但是，抽卡养成我觉得上一测没有测试，这一测我感觉问题还是蛮大的。上测没有这个养成，我觉得各个品质间差别不明显，都能用。但是这一测这个抽卡。。传说概率2％，并且传说很多，后续还会出，出到想要的，简直不可能。测试我立马就玩了，领了各种抽卡券共抽了42次。除了保底的麦莎一个，就没有其他传说了。你像这种基本就是劝退了。但是我是一个资深战旗玩家，我觉得品质可能并不能代表什么。然后我看了各个品质间的区别。传说以下的人物都是小喽喽，根本不配拥有独立的被动。被动机制上，传说就碾压了非传说，这是与战旗相违背的。不光数值差，机制也差，这就代表后续传说必定取代非传说的局面。另外的升星机制，最多有5星，并且升星的强度影响也很大。传说出货本就不易，想升星更难上加难。怎么说呢，没给手游争气，还是以前老一套。但是出于我对这个游戏的热爱，还是要提建议的。1，有资本最好给史诗也设立专属被动，宁缺毋滥。2，后续所有品质养成后，差别不要太明显。3，抽卡设立抽卡许愿，抽多少次以后必给这个角色。3，好像有万能碎片这个东西，简化获取，增加活动获取等等。4，尽量平衡抽卡体验，有的人抽了30次，四个传说，而我就一个必出的。刚玩就出现这种情况，肯定又是一波退游风，或者初始号等横行。评分代表我对游戏的喜爱程度，一分暂时扣在抽卡养成体验。---------------------------------------经过几天的体验，我觉得上述问题不算是大问题。有专属角色本，每天都可以稳定获得碎片，虽然周期长，但稳定。抽卡这方面，命运之门给的晶石太多了。。打完一次给40多抽。目前bug较严重，好好改改吧。,,
,,,,先说一波。画风可以。这个行动也是按敏捷之类的。还不错。但是这地图就有点小了，主要你这个模式就是要大图的。小图来来回回就几个改动，在地图里面也没有太多剧情模式之类的，很单调，而且我感觉地图里还需要一些探索冒险的触发，其实就有点像彩蛋。还需要太多改进的地方了,,
,,,,什么时候公测啊  。。。,,
,,,,看玩法简介感觉三角战略有点像，可惜没拿到测试资格。蹲一波上线,,
,,,,整体来说还行吧，刚下载玩的时候觉得挺好玩的，到后面跳出轮回能抽卡之后跟我想象的不太一样，心里落差挺大的，为什么外面要是闯关类型啊？(本人玩游戏到现在最不喜欢的就是闯关类的)，后来一次十连出了双黄，本来很开心的，但是又开一次轮回才发现角色不能往里带？？？？？？我不喜欢玩外面的类型，那我为什么还要抽卡？总的来说游戏还是不错的，如果有配音的话就更完美了(我是那种没有配音看不下去剧情的人)，等公测的话可能还是会下载来看看,,
,,,,游戏很好玩，这抽卡是真的恶毒，第一天出过new以后疯狂重复，几百抽没见过new了。顺便，有人知道怎么避免大姐头死亡么,,
,,,,哦豁竟然是像素战棋，4星期待下………………………………………………………………………………一测没评价，因为那时我觉得游戏还是半成品，期待值还挺高的。现在时隔一年了吧，放出二测，搞得我一头雾水。本来我期待的是深化剧情，像经典三国那种大地图势力博弈加强后期可玩性，主线继续兰玲一测的烂尾剧情。结果没想到兰玲想要躺平，回归抽卡养成，还是那种生硬地糅合。二测充斥着大量BUG以及对一测的阉割，我可爱的舞娘职业现在只能在酒馆跳舞了，毕竟手游还是手游啊。二测玩着是真难受，想放技能?没能量。想点格子?锁定视角。想培养人物?剧情结束啦。我TM刚要举起屠刀开始爽你和我说结束啦？!,,
,,,,玩了两天感觉总体还可以，愚者3-3，后面需要刷经验了，感觉差不多，具备公测的素质，但还有一些地方不尽人意。游戏整体框架不错，现在的雏形中规中矩，好好磨砺的话有机会成为战旗手游的top。以下个人观点：游戏特点：1.精致的像素风格，喜欢这个的是真的喜欢，画面表现力比最近发售的三角战略要细腻。从我个人的角度，虽然对是不是像素风不太感冒，但总体感觉也挺好的。2.剧情与抽卡升级部分分离的模式，抽卡部分的养成只有一部分可以带入到剧情游戏中，虽然因为是公测我没玩后续剧情，但我感觉这样起码可以保证剧情战斗的难度，个人感觉可以接受。3.传说以下的人物以职业表示，这个见仁见智，我个人感觉还行，至少不用记脸了。4.最重要的，战棋部门整体来说还是挺有趣的，剧情关卡和挑战关卡难度适中，解密部分虽然难点，但由于是固定阵容，琢磨琢磨还是挺有意思的。节奏快的同时也没有感觉数值崩坏。说实话公测能这样就不错了。游戏运行问题：1.iphone13曲面屏配置问题，两端显示不全，难看，底端白条虽然别的游戏也有，但在这个游戏里面感觉特别明显。建议加个模式可以把画面缩小点变成长方形那种。2.过场对话部分速度太快，请加一个回顾系统，重复的对话请加入已读跳过功能。3.战术和待机建议换一下位置，因为不攻击就需要点下待机，但战术可能一局都不用，换位置能更舒服一点。4.耗电发热问题较其他游戏严重。5.有些图标需要优化，一个盾的图标你跟我说技能叫斩击。这是什么盾，异次元盾吗。6.最好加一个治疗技能选中最低血友军的设定。7.升级素材过关的应该加个扫荡，这体力一直刷得累死。8.有些地形会和人物，人物和人物重叠不太好点，最好有个旋转模式。游戏内容方面急需解决的问题：1.剧情人物升星困难，请增加碎片获取方式。传说人物有碎片，但是没有碎片本。我感觉现在抽卡游戏这么多，玩手游的早就过了一定要抽到5星这个心态的阶段。这么明显的骗氪太败坏路人缘。至少出一个碎片本，月卡可以增加次数那种收费方式。2.扫荡问题，战棋打材料太墨迹了，要不就设计成随机地图带rougelike元素。3.目前是养成和剧情双轨制，养成中的大部分内容带不进去剧情。但是玩单机游戏的养成不就是为了打剧情可以爽一点么。这么弄不是不行，但感觉挺矛盾的。这么弄，你们以后活动怎么出？就算弄的话，属性无所谓，技能天赋什么的得让带进本吧。4.不要出pvp模式，有pvp都得是能打的特别爽的那种，战棋不适合pvp，抽卡的也做不了平衡。总体来说是那个玩意，但还有很多地方需要改良，我觉得设计组得先摆清楚单机和网游的位置，盈利的点，适应的人群然后再继续优化游戏。现在看就像：我们想做一个单机游戏，但大环境单机游戏赚不了钱，所以我们改成网游吧。这种感觉。两边不太讨好。希望可以磨炼一下，早日公测。,,
,,,,有幸得到测试资格，玩了几天感觉挺上头的，主线多路线多周目带肉鸽元素的玩法挺新鲜的，画风很棒，但还是有非常多的不足。1.目前最重要的是游戏定位问题，我感觉这游戏原本是作为单机买断制制作的，游戏主线部分本身就是一个完整的单机游戏，后来临时改成手游，强行插入氪金要素显得格格不入，毕竟单机部分流程已经非常完整了，让制作组难以找到合适的氪金点，所以才导致这种不上不下的模式。我很希望这游戏能做成买断制，但制作组竟然选择了手游路线那现在这种氪金模式必须得改，不改大几率要凉。2.游戏操作不方便，战斗时经常点不到想要点的格子，查看技能，确认敌人攻击范围都不方便，敌人攻击范围警戒线不明显看不清。3.角色立绘和建模太单一，一个职业所以稀有度都是一个建模一个立绘太单调了，不同稀有度应该要有些差别，高稀有度的角色有更多的细节例如装备更好带点小饰品之类的。同一个职业再多几张立绘哪怕只是脸型不一样也好。4.角色培养，我希望能再精简一些。5.优化问题，发热耗电高。第一次些测评，有写得不好的地方请见谅，希望游戏能越做越好。,,
,,,,我感觉这个铃兰之剑，游戏，开始的时候，啊，那种老式的rpg味道非常的浓重。我说的味道，特点就是整体的游玩过程就是为了剧情叙事服务，战斗都是作为叙事的一个插曲存在。当然，也必须先说明，也不是说现在不少游戏弱化了叙事着重于游玩，这个制作就是变差的意思。尤其是主线剧情的部分固定角色出场的部分，更是凸显出这个作品在设计的时候就是以一个单机战棋rpg开发的，以固定的人物开展，发生的故事与战斗就是为了剧情叙事服务。难理解的话，可以参考一下比如近一点超级机器人大战30，十三机兵防卫圈，火焰纹章风花雪月。然后，问题在于，序章一过完，就割裂起来了，整个的在线运营部分因为都是后来的项目收购之后才加入的构想。在原先自洽和完成度很高的单机游玩养成的部分修改和掺杂进了在线长期运营的部分，但是制作组不可能抛弃原先已经完成的主线和世界观设计，所以在测试游玩上出现了很大的割裂感。提个没啥意义的想法，在线运营的部分学火焰纹章英雄或是八方旅人大陆霸者这两位吧，好歹也是有前车之鉴可以参考和反思。还是很喜欢这样的剧情设计和轮回剧情分支。话说这些年来，故事剧情的设计风潮从回到过去改变现在，到穿越异世界重新开始人生，再到时间回溯不断修正悲伤的分支走向令人安心的结局。也是一种很有意思的集体潜意识变化吧。,,
,,,,挺不错的，就是很刀啊草还有bug，比如火法放那个火焰新星特效有时会变成一大圈红色色块，歌洛莉亚大招有时会无动画，只有一段时间后扔下一把枪，有时技能介绍的字会叠在一起，目前就这些。,,
,,,,目前的话游戏给我的体验还是不错的。希望之后公测别出啥岔子。（虽然还远的很）,,
,,,,4月18日修改：布响丸辣，留点内容等公测再玩吧。讲道理，轮回剧情，真不好玩，主要还是低星大众脸角色太没用了！看着就没胃口。要改也很简单的，学一下云图计划，低星一样可以升满星，而且技能组强力的还能做组队核心，升满后跟初始高稀有的属性值一样。别搞复制人那套，别搞别搞！你是用心制作了，还是敷衍的用程序生成了角色，玩家是感受的清清楚楚的！把低星角色设置唯一，给专属立绘，（培养满之后）属性值别搞差异化，给一些特有的技能或特性，可以盘活低星角色了。因为有了个性化和差异化，低星角色才有机会上场，不然我为什么不无脑上彩色得了？直接高稀有属性+技能组碾压。必须承认这工作量肯定很大，但是为了平衡氪金和战棋玩家，这个还是不能省的。不然真的是推图没卵用，剧情看着复制人也倒胃口！分割线制作组，你懂我开玩的第一个小时内，点剧情点了三次的痛苦吗？字出来又慢，剧情又是一模一样。搞得我下载了之后，第二天晚上，才走完抽卡之前的剧情。太长，太长了！如果这里不改，不加入跳过或者提前增加抽卡选项。这里绝对会熬掉70%以上的玩家。毕竟不是每一个人都像我一样，是玩战旗的。但是到抽卡就很好玩了吗？并不！你抽完卡之后，主线该怎么样还是怎么样？抽完卡正是玩家最开心，最兴奋，最想把角色用在关卡上的时候。结果你制作组立马就把角色锁了。我真无语了。这些方面给玩家的反馈真的太差了。另外，战斗方面，我玩到现在都还不知道，要怎么查看敌方角色的攻击范围，这么重要的内容，制作组居然没有引导。而且交互出来也太难了。还有地图不能旋转，导致打某一些箱子后面的角色，总是按不到，而且箱子后面那些格子也很难选中，又看不到。战旗不都是先走了格子再自选技能打人的吗？为什么这个交互差这么远？希望你们能好好改一下，这游戏的潜力还是不错的。,,
,,,,值得期待，但需要解决几个核心问题：1. 大世界与命运之门割裂，既然选择非买断制，那氪金的爽点要有，这是抓主要矛盾2. UI操作不变：无视角转换，确认指令后还要看人物再从起点走一遍，显得很拖沓3. 要有配音，对人物产生共情，这里不能省,,
,,,,玩了几天，说说我的看法，鉴于是测试版，只能说希望成品有大幅度改进，因为现在的版本玩着很难受。优点篇1、像素画面整体风格舒适。2、战场部分设计，比如障碍物、石球、高低地和远程设计范围等，比较优秀，有战略那有趣的味道。3、战场的战术性技能有意思，但是以后可能会固化在几个特殊的技能上。4、配乐中规中矩缺点篇总的来说，游戏的撕裂感明显，人性化设计不足，成就感缺失。一、游戏文案1、轮回式剧情的薄弱：游戏采用RE0式的轮回选择剧情，存在三个问题。一是驾驭的并不好。Re0第一季用了13集也才讲了三个故事，1个插曲，这种模式本身就需要体现不同选择下的命运，交织成动荡人心的故事，对主创团队要求太高。二是这种方式需要较大的文本量。游戏采用这种方式的很少，稍微有点名气的也就七日之都和某动作游戏，更多是gelgame或者限定的多分支结局，因为整个对文本的数量和质量要求太高了，不是所有故事凑在一起都能让人回味，但较大的差距反而会造成坏的印象。三是给后续版本迭代带来很大的麻烦，如果延续这一模式，后续也需要大量文本，如果改变，又容易引发游戏的延续性问题。2、游戏文案故事缺乏吸引性：战略游戏故事成功的就两类，一类是梦幻模拟战火纹这种突逢大变少年的逆袭成长，一类是最终幻想的风云变幻下坎坷成长的英雄路。从一周目来看，铃兰之剑明显采用了第二种。但是怎么说呢，强制性的剧情杀和剧情选择，真的让人难以体会到三大国度征战两大势力争锋的激动昂扬。比如第一幕，不痛不痒的逃跑路上，来几句皇女（伪）被刺杀的文本，这边门卫和暴徒好好地对峙，变成黑社会火并。真的，看着无感。还不如直接逃跑，来一幅皇女被刺杀的剧情来的舒服。3、故事的选择性、连贯性和合理性缺失：选择性就不想吐槽了，说是轮回式剧情，但是一周目强制选择，真的容易劝退玩家，请放下游戏工作组的骄傲，慎重决定一周目。连贯性，游戏必然遵循一条路线，主角的理念是什么——环境是什么——敌人是什么——抉择是什么，但在限制条件下，整个游戏的撕裂感特别严重，不管是争霸的兄妹还是动荡的三国，难以形成一个自由选择或者输出主要世界观的明线。合理性：这点真的想吐槽，整个剧情存在很多问题，要知道游戏合理剧情可以留白留坑，却不能来180度转弯。比如开头模仿A2的痕迹很重，但却没有构建相对合理的剧情。最终幻想战略版A2，主角一开始是被收留被帮助，然后因为大叔受伤才顺利被托付。铃兰之剑，上一秒还在搞新兵训练，下一秒酒鬼团长就直接把佣兵团和驻地交付了，敢情主角直接王霸气一震，所有人俯首吗！二、游戏设计1、人物设计：同质化太严重了，虽然拿了一堆花里胡哨的技能，但是要明白，没有属性克制的设计下，真正能用到的好技能，其实就几个，建议好好学**家骑士团或最终幻想的处理方式。哪怕是现在，我也记得皇家骑士团的瞎子、歌姬和雷神弓，这种模式属于主要人物出彩，辅助人物当工具人的优秀案例。最终幻想则是将核心优势技能拆分为多个职业拥有其中1-2个，再通过限定通用技能的方式，解决游戏人物的培养，给与玩家很大的自由选择。2、角色培养：撕裂感特别严重，主线单机和抽卡不能说没有关系，但是也没有太大关系，搁我来看，拿了首抽可能就不会考虑去培养了，因为真的觉得一场游戏一场空。举一个例，我的侠客，通过重复轮回式，是有稳定进步和提升的，但是铃兰之剑分两块直接撕裂了培养欲望。3、技能设计：还是那个问题，没有属性克制下，大家真正会用到的技能就核心输出、控制撞击和强化，保证一套连招就足够了。而铃兰之剑每个人物拿着一堆花里胡哨的技能，其实都没用。。。。。又不是宝可梦对战，还带自己组合的。建议简化技能，优化人物特色。4、模式设计：我觉得撕裂感特别明显的地方。抽卡、单机剧情、挑战关，毫无关系，让人玩着异常难守。我能理解需要恰饭的问题，但是请好好整合，不然我单机能简单解决的，我还抽卡养成干什么！5、角色升星强化：建议给普通玩家留下合理获取碎片的渠道或方式，同时注意单个人物的培养周期。建议要么学习梦战，抽中人物后续可稳定获取碎片；要么学习坎公骑冠剑，需要自己刷大量碎片；要么学习阴阳师，稳定给与大量抽卡卷。同时举一个反面列子，小小军团2，一开始只能自己抽卡，又要求玩家重氪金，结果流失大量玩家之后马上又改碎片模式，但玩家已经不买账了。三、战场设计：1、战斗时间与模式：要么考虑学习梦战，彻底手游化，减少一局游戏时间；要么学习A2，正常打完一局，可以委托做任务（扫荡）。要知道，仅仅3个月，梦战也出了扫荡系统。真的，肝度是个重要问题，不要指望大家愿意花大量时间在一个游戏，时代变了，已经不是wow时代了。2、朝向问题：既然游戏有大量朝向影响，就应该考虑朝向。不然就直接移除类似设定。3、职业设计：要么好好抄袭最终幻想，要么好好抄袭皇家，别以为发几篇某某大师表扬的软文就能解决职业薄弱的问题。职业需要丰富，职业特色需要凸显。4、战斗顺序：速度设定在我看来真的很败笔，仅仅决定了先手顺序，建议要么像最终幻想那样多行动可能，要么梦战的自由选择战斗。四、人性化设计：这是让我觉得很无奈的地方，真的，每款新游出来，设计者就没有考虑过优化操作、简化界面等问题，反而边运营边修改。比如最终幻想14，还不能自动普通攻击，这一类，建议多收集意见，好好修改。,,
,,,,跪求给个跳过剧情和加速的难受的要死,,
,,,,故事模式做的确实可圈可点，而且刨除主线，支线的小插曲也很有意思。游戏主线还有很多个分支，就测试的单个线来说就很不赖。再就是抽卡与故事割裂问题，就游戏本身来谈，它更适合做成买断制。假如做成买断制的话，我们能玩到的也就故事模式了，而手游化反而不需要花钱就能体验到故事模式的全部内容（在策划不作的情况下），抽卡对故事模式也没多大影响。不出PVP或排行榜的话，游戏很难赚钱，但管我什么事。抛开以上，我认为这种模式挺好的，类似梦幻模拟战那种抽卡我才觉得难受。,,
,,,,测试玩家玩了几天，感觉游戏水平很高，剧情和音乐都很棒，职业以及技能的设计让游戏很有趣味，但也有美中不足，除开视角，剧情跳过，移动按键等问题需要优化丰富，我觉得命运之门玩法也应该添加重开功能(目前我发现只有继续游戏选项)另外传说卡人物技能个性设计很好，但低一级的史书却千篇一律没有各自的特色大多只是名字不同，暂时总结的有这么多，希望游戏继续打磨期待公测出彩的一天,,
,,,,看到了这个游戏的诚意。一个好游戏是需要大家一起努力的。肯定会有不完美的地方。我们更多的因该是包容。 希望铃兰之剑越做越好。玩了有几天了。总体说游戏是好游戏，让我找到了，童年的回忆。剧情和人物也都不错。战斗画面也可圈可点。唯有抽卡和人物升星太狗了。抽了也有100多次了。想抽抽不到，不想要的，一个接一个来。还是希望越做越好，早点公测。,,
,,,,游戏非常棒 很好玩！手游部分略有瑕疵  提个建议 能改成全单机部分收费的么！比如前两章免费 后续章节收费的模式！,,
,,,,协调好单机和抽卡吧，现在是各玩各的，哪怕你把抽卡角色练度带人剧情，整个动态难度都行，两碗水端不平，就把抽卡闯关做减法外挂到单机剧情上吧,,
,,,,看奎恩哥直播完了，我只能说还得打磨，再优化一下抽卡机制吧。,,
,,,,这几天测试玩了下，感觉没什么硬伤，游戏性挺好的，但是我对非XP向的抽卡真的不太感冒，而且明明是个副游，却有着主游的养成需求。总的来说还是不错的的。,,
,,,,游戏性：重中之重，速度决定行动顺序的设定，导致策略重心发生了巨大变化，可能很难打出心中的combo。画面：没得说，像素游戏里的天花板了，光影、火、水的渲染都很到位。矛盾点：剧情不错，但对手游来说，如何让玩家持续才玩下去才是重点，故事性在通关后就不这么重要了，如果想突出成单机化，就不要有这么繁琐的抽卡养成环节，感觉官方两边的玩家都想讨好，但很容易都得罪，建议择一。第一次抽卡后，无法立刻产生影响，带入主线，只能用于解密。我理解这是为了保障玩家一周目的游戏体验，但这点还是要扣分的，因为游玩时明显降低了玩家的期望值，有巨大的落差感。（抽卡-兴奋点-无法反馈-低落）,,
,,,,这直接就给杀了？？？你们心不痛吗？,,
,,,,经过这几天的体验，总得来说单机部分还算是有趣，挑战内容还是不错的，不过缺点也很明显。1、单机剧情与氪金内容的割裂在游戏中，单机部分可以选择你抽到的部分人物卡带入，为通关创造更有利的局面。但是你培养好的角色无法带入装备，等级等养成，这是非常奇怪的，意味着养成元素在剧情下基本没有任何作用。并且在通过单机剧情后，在单机剧情获得的所有道具以及人物技能等基本无法带出（只有等到人物升到高阶才能带出一部分技能），非常离谱，只能说为了挣钱硬是往一个单机srpg塞氪金内容。2、人物朝向等游戏性问题老生长谈了，在srpg里，有背刺这种明显有着朝向利害关系，但是没法自己控制人物朝向的大概只此一家。游戏中地图有着高低差，为游戏提供更高的策略性，但游戏中的攻击指示只能用脑yx来形容。建议后期减少攻击方格数量（红色），在没有敌人的空地上不显示攻击方格，或者直接显示人物站在哪个位置能够发动攻击。在玩法师的时候误导性指示尤为明显，显示你能在三个攻击距离之外攻击到对面，实际上因为高低差，队友挡视线等情况，只能贴脸施法，嗯mmm....3、缺乏一丝奇幻色彩骑士团、教会、革命，搁这儿文艺复兴呢，剧情里能和奇幻粘边的大概也就**了吧。但是你在游戏里是真的有魔法存在的啊，为什么连10年前日式srpg奇幻的g点都跟不上（点名表扬火纹系列）。总的来说，缺乏奇幻元素的奇幻世界就和吃饺子不蘸醋一样乏味。最后用一句流行语来总结，【未来可期】期待制作组能做出更优秀的作品。,,
,,,,买断制350我都可以接受，氪金抽卡，现在还这种2d Q版风格我觉得对不起我花的钱。,,
,,,,看了很多截图，2次元的斜45°让人想起皇骑，FF骑，那是个最好的年代啊，有人用心做游戏的年代，希望能让我这个80后重温下那个感动,,
,,,,卧槽，今天偶然刷到这个游戏，看这截图，皇家骑士团那种类型？我最爱的srpg,,
,,,,命运之轮？,,
,,,,支持一下,,
,,,,说说感受吧，一直都很喜欢玩战棋游戏，这游戏玩法让我眼前一亮，有攻击弹道，有高低差，速度决定攻击顺序，法师aoe会造成友伤等等，这些都是我喜欢的元素，但是目前这游戏给我的感觉是个半成品，问题还很多：1、立绘很敷衍，只有传说人物有独立立绘，其他品质同样称号的人物都共用一张脸，只不过想到这是二测，能够理解，后面应该会改2、战斗无加速，这就很恶心了，这游戏攻击动作非常慢，明明敌人没几个，但是打一张图极其耗费时间，加速功能别人可以不用，但你不能没有3、人物扎堆的时候，操作人物移动很麻烦，很多时候想移动的格子点不到，经常在那里点半天，希望能出俯视模式，能很好的解决这个问题4、抽卡无保底，抽卡概率为2％，这概率是目前大众抽卡概率吧，个人可以接受，但是我没在卡池上看到多少抽保底，作为一个非洲人我是希望有保底的5、内容偏少，目前给我的感觉只有2种玩法，一种是愚者，打一遍就没了，第二种是轮回剧情，一直跟着剧情走，只不过剧情又臭又长，还不能跳过，每次轮回都要看一遍剧情，挺恶心人的6、敌方攻击范围不明显，当我方和敌方快交战的时候，两边攻击范围一重叠，完全看不到对面的威胁范围，这对我接下来的走位部署会造成影响7、除了迷题以外，难度过于简单了，建议在剧情里面增加战斗死人后不能复活的模式,,
,,,,故事模式做的挺好的 虽然是第一次这种玩不停轮回来改变命运的类型 但从画风音乐还是技能搭配都可以看得出确实是个精品游戏但是！感觉抽卡跟故事模式完全就是割裂的！！！单纯的为了抽卡做了一个类似爬塔的模式 抽到的人物有的还带不到故事模式中 毫无养成人物的乐趣 抽卡的爆率也真的低的惨不忍睹 到现在差不多有60抽只出了俩传说 这概率不改到公测必然暴死,,
,,,,推荐吧，能感觉出来制作组的用心。这是一个优秀的团队,,
,,,,有幸获得资格，玩了后很有意思，很好玩的一款游戏，缺点是就是没写10连有没有保底出个史诗金色人物，还是单次凑够10个10连。获得抽卡卷的方式感觉有点慢，但是很好玩的一款剧情写实风格战旗，火焰纹章的既视感。心动公司代理日式rpg上一个猫玩了半年懒得肝了就弃坑了，还有人物攻击指定角色重叠被障碍物挡着希望修改一下。,,
,,,,断断续续几天总体感觉很棒，虽然是像素风格但是完全没有草率的感觉，场景都很精致。但是每周目都要把之前看过的东西再看一遍实在是折磨。希望可以在每个周目做到更多不一样的事情来改变事件的走向。,,
,,,,我想问一下 大家收到传说是不是都是力量型的,,
,,,,本来满怀期待的，但是二测体验了一下，没有达到战棋的预期，感觉和以前玩的战棋格格不入。人物没有转职，只有进阶，而且纯数值游戏，法师呢，高爆发唉，结果还不如近战的，只有那么几职业，还是固定的。我觉得吧，要做就做正常的战棋游戏，不反对抽卡，但是能不能不要有升阶呢？只有人物正常的升级，加入人物转职系统，没有转职，战棋的精髓呢？人物还特别脆弱，很容易就死掉。我不反对抽卡，但是抽到重复的卡可以转换成经验呀，可以适当的抽人物，抽武器。人物可以分阶，高阶的人物可以做出有特定的转职用以区分。都是战棋游戏了，你一局二三十分钟没问题呀，来玩你游戏的都是战棋爱好者，不在乎那么一点时间。目前来看，打着战棋的称号，弄得四不像，留不住战棋玩家，吸引不到新人。打个4星吧，希望官方能重视一下玩法，不想让这么好的像素风格游戏寄了。,,
,,,,我本来以为是那种像素rpg加抽卡游戏，结果进去后发现不是太像，首先看两遍剧情可以换成第一次剧情，第二次直接大段文字，而且战斗过程特写比较繁琐，可以保留动作，但特写可以省略，以及有点类似回合制，要一周一周过，有点不适应，不过，总的来说，这游戏挺不错的，刚开始玩了会，不太喜欢这种类型，不过确实是个好玩的游戏好吧，以上是我测试两次的结论，现在我要改了，拉跨至极，单抽2％确实还行，但，200保底是脑子想出来的？每日任务五分之一抽，你比原神还抠啊？是什么给你的自信啊？,,
,,,,2022.4.16测试反馈总体不佳。地图不能旋转，选攻击目标的标记看不清，因为2.5D视角，经常选不到后面的人。人物移动，选择目标地点时，人物就被放在上面，确认一按，人物又闪现回起点重新走过来，好像移动了两次，怪怪的。分成剧情内外不同的世界:剧情世界是单机模式，在里面养成结果会随着世界重启归零;剧情外是抽卡，以后应该还有PVP排名——氪金抽卡和单机玩法，官方想全都要，但运营不好就会两头空。抽卡养成有升星，英雄级别升星需要同卡，这个会劝退单机玩家。地图还是不够大，前期关卡才上三四个人，走几步就到头了。可能后期有上十个人的大图吧。目前还是个半成品，国内又卡版号，不知结果会如何。手游太好赚钱了，躺久了都不愿站起来。可惜手机这么优秀的平台，一堆垃圾，到了今年，能打的手游依然是多年前那几个。,,
,,,,玩了一段时间了，可惜我之后就没空再肝了，我认为这游戏值得我花点心思去写一段建议，便在问卷最后写下了下面这段：首先是你的主线，主线要么你做成线性叙事，玩家跟着走就好，要么做出剧情节点树，方便玩家集齐所有分支剧情，还有养的角色进主线还有一堆限制也让人劝退，主线要是固定阵容固定走向还好说，现在这种给了一点选择权但又好像没给的方式就让我恶心。然后是你的游戏难度，难度对我来说还算友好，但我也是经常玩游戏自带不错的游戏理解，你想扩大受众就得狠狠地降低过关难度，尤其是主线和资源关卡，因为真的会有让无法理解的游戏苦手存在。然后再说说游戏演出，无论是剧情演出还是战斗演出还是界面演出都太拖沓了，剧情跳字和演出太慢，剧情不能点击跳出整段话，战斗回溯还得重看演出，角色移动和攻击不能加速或者干脆跳过。最后总结一下需要以及可以改进的方向：一、做出剧情节点树，而且最好是玩家可以自由进入已解锁的节点去打未解锁的节点，手游玩家没那么硬核，你以为他们会去一步步的剧情试错，不，他们会直接弃坑。二、增加剧情跳过以及加快剧情演出，比如剧情整段话直接浮现以及关闭战斗演出。三、降低游戏难度和新手游戏门槛，前两三个轮回尽量不出现高低差地形场景和场景物件利用，应该多以平面地带为主，还有主线角色增强和减少养成角色的带入和限制。四、完善新手引导和机制介绍，不仅要告诉玩家怎么操作，也要引导玩家去这样操作，比如重要的战斗回溯功能就要在刚开始教，场景和道具的利用第一次出现应该给个教学关卡。五、做好角色人设认知和减少低品质角色的同质化，不管是佣兵团里和世界观里，人物塑造都做得不够，很多名字都只是出现在文字描述里，既没有对话也没有立绘，玩了半天我是只记住仅个位数的人，甚至可以说连主角小队几个人的名字我都没法脱口而出，不仅因为名字不符合中文的习惯，还因为这种人设见的太多，完全没有感觉，可惜这点我只能提出问题，解决办法得制作组自己来。最后，我对这游戏目前成果的总结是：是款好游戏，但也只能让人说是款好游戏，对于大众来说入坑门槛还是太高，令多数的普通玩家难以坚持，但这只是一次测试，我还是会期待公测的表现。-----------修改分割线-----------测试资格拿到了，但兴奋之余我想起来我在问卷中填的一个逆天回答。问卷中问我以下战旗游戏玩过哪款，虽然那些战旗游戏我基本都认识但确实没玩过，我思考了一下，最后点上了其他，然后填上了：天结神缘,,
,,,,香爆了宝，咱快公测，要钱好说，只要吃相不过分我氪爆，好几年了，真的是好几年了终于又碰到一款让我着迷想长期入坑玩的游戏了，上一款是几年前和一群朋友一起玩的日服涂鸦战士，再上一款是十年前的白猫计划。根本停不下来，堪比主机战旗手游，难度相对其他经典战旗而言也极低，不是兵种克制而是属性克制反而相当适合新手战旗玩家上手游玩。它真的是那种很稀有的，虽然有高低差但并不会让人因为地形而感觉不舒服的类型，反而扩大了地图有更好的可玩性，虽然有稀有度但并不像其他战旗游戏那样有严重失衡的问题，虽然有养成但养成并不显得枯燥反而能让一个角色的养成出不同玩法的类型，是真鸡儿好玩，以上为测试服体验，说实话，体验极佳，我真的很少夸手游，但是这个，实在是太香太赞了。,,
